Relatório de insights sobre termos de pesquisa
1 de janeiro de 2026 - 7 de julho de 2026
Categoria de pesquisa,Subcategoria de pesquisa,Termos de pesquisa,Impressões,Cliques,Conversões,Valor conv.,CTR,Taxa de conv.,Volume de pesquisa
como usar hyla,Termos de pesquisa sem classificação,como usar o aspirador hyla,2,1,"0,00","0,00","50,00%","0,00%", --
como usar hyla,Termos de pesquisa sem classificação,hyla aera como funciona,18,0,"0,00","0,00","0,00%","0,00%", --
como usar hyla,Termos de pesquisa sem classificação,hyla aspirador como funciona,10,0,"0,00","0,00","0,00%","0,00%", --
como usar hyla,Termos de pesquisa sem classificação,hyla do brasil aspirador hyla oficial,1,0,"0,00","0,00","0,00%","0,00%", --
melhor umidificador de ar,Subcategoria: total, --,793,7,"0,00","0,00","0,88%","0,00%",10.000 - 100.000
melhor umidificador de ar,Termos de pesquisa sem classificação, --,0,0,"0,00","0,00","0,00%","0,00%", --
melhor umidificador de ar,Termos de pesquisa sem classificação,melhor umidificador,38,1,"0,00","0,00","2,63%","0,00%", --
melhor umidificador de ar,Termos de pesquisa sem classificação,melhor umidificador de ar,131,2,"0,00","0,00","1,53%","0,00%", --
melhor umidificador de ar,Termos de pesquisa sem classificação,melhor humidificador de ar,1,0,"0,00","0,00","0,00%","0,00%", --
melhor umidificador de ar,Termos de pesquisa sem classificação,melhor marca de umidificador de ar,3,0,"0,00","0,00","0,00%","0,00%", --
melhor umidificador de ar,Termos de pesquisa sem classificação,melhor umidificador ar,1,0,"0,00","0,00","0,00%","0,00%", --
melhor umidificador de ar,Termos de pesquisa sem classificação,melhor umidificador bebe,1,0,"0,00","0,00","0,00%","0,00%", --
melhor umidificador de ar,Termos de pesquisa sem classificação,melhor umidificador de ambiente,8,0,"0,00","0,00","0,00%","0,00%", --
melhor umidificador de ar,Termos de pesquisa sem classificação,melhor umidificador de ar 2023,1,0,"0,00","0,00","0,00%","0,00%", --
melhor umidificador de ar,Termos de pesquisa sem classificação,melhor umidificador de ar 2025,2,0,"0,00","0,00","0,00%","0,00%", --
melhor umidificador de ar,Termos de pesquisa sem classificação,melhor umidificador de ar 2026,12,0,"0,00","0,00","0,00%","0,00%", --
melhor umidificador de ar,Termos de pesquisa sem classificação,melhor umidificador de ar do mercado,1,0,"0,00","0,00","0,00%","0,00%", --
melhor umidificador de ar,Termos de pesquisa sem classificação,melhor umidificador de ar grande,1,0,"0,00","0,00","0,00%","0,00%", --
melhor umidificador de ar,Termos de pesquisa sem classificação,melhor umidificador de ar para quarto,37,0,"0,00","0,00","0,00%","0,00%", --
melhor umidificador de ar,Termos de pesquisa sem classificação,melhor umidificador de ar silencioso,6,0,"0,00","0,00","0,00%","0,00%", --
melhor umidificador de ar,Termos de pesquisa sem classificação,melhor umidificador do mercado,9,0,"0,00","0,00","0,00%","0,00%", --
melhor umidificador de ar,Termos de pesquisa sem classificação,melhor umidificador para quarto,5,0,"0,00","0,00","0,00%","0,00%", --
melhor umidificador de ar,Termos de pesquisa sem classificação,melhores marcas de umidificador,2,0,"0,00","0,00","0,00%","0,00%", --
melhor umidificador de ar,Termos de pesquisa sem classificação,melhores marcas de umidificador de ar,1,0,"0,00","0,00","0,00%","0,00%", --
melhor umidificador de ar,Termos de pesquisa sem classificação,melhores marcas de umidificadores,2,0,"0,00","0,00","0,00%","0,00%", --
melhor umidificador de ar,Termos de pesquisa sem classificação,melhores umidificador de ar,6,0,"0,00","0,00","0,00%","0,00%", --
melhor umidificador de ar,Termos de pesquisa sem classificação,melhores umidificadores,16,0,"0,00","0,00","0,00%","0,00%", --
melhor umidificador de ar,Termos de pesquisa sem classificação,melhores umidificadores de ar,69,0,"0,00","0,00","0,00%","0,00%", --
melhor umidificador de ar,Termos de pesquisa sem classificação,melhores umidificadores de ar 2025,2,0,"0,00","0,00","0,00%","0,00%", --
melhor umidificador de ar,Termos de pesquisa sem classificação,melhores umidificadores de ar 2026,6,0,"0,00","0,00","0,00%","0,00%", --
melhor umidificador de ar,Termos de pesquisa sem classificação,melhores umidificadores de ar custo beneficio,1,0,"0,00","0,00","0,00%","0,00%", --
melhor umidificador de ar,Termos de pesquisa sem classificação,melhores umidificadores de ar do mercado,1,0,"0,00","0,00","0,00%","0,00%", --
melhor umidificador de ar,Termos de pesquisa sem classificação,melhores umidificadores de mercado,1,0,"0,00","0,00","0,00%","0,00%", --
melhor umidificador de ar,Termos de pesquisa sem classificação,melhores umidificadores do mercado,4,0,"0,00","0,00","0,00%","0,00%", --
melhor umidificador de ar,Termos de pesquisa sem classificação,o melhor umidificador de ar,6,0,"0,00","0,00","0,00%","0,00%", --
melhor umidificador de ar,Termos de pesquisa sem classificação,o melhor umidificador de ar do mercado,1,0,"0,00","0,00","0,00%","0,00%", --
melhor umidificador de ar,Termos de pesquisa sem classificação,os melhores umidificador de ar,1,0,"0,00","0,00","0,00%","0,00%", --
melhor umidificador de ar,Termos de pesquisa sem classificação,os melhores umidificadores de ar,2,0,"0,00","0,00","0,00%","0,00%", --
melhor umidificador de ar,Termos de pesquisa sem classificação,quais os melhores umidificadores,1,0,"0,00","0,00","0,00%","0,00%", --
melhor umidificador de ar,Termos de pesquisa sem classificação,qual e o melhor umidificador,1,0,"0,00","0,00","0,00%","0,00%", --
melhor umidificador de ar,Termos de pesquisa sem classificação,qual melhor umidificador,7,0,"0,00","0,00","0,00%","0,00%", --
melhor umidificador de ar,Termos de pesquisa sem classificação,qual melhor umidificador de ambiente,1,0,"0,00","0,00","0,00%","0,00%", --
melhor umidificador de ar,Termos de pesquisa sem classificação,qual melhor umidificador de ar,15,0,"0,00","0,00","0,00%","0,00%", --
melhor umidificador de ar,Termos de pesquisa sem classificação,qual melhor umidificador de ar para quarto,7,0,"0,00","0,00","0,00%","0,00%", --
melhor umidificador de ar,Termos de pesquisa sem classificação,qual melhor umidificador para quarto,2,0,"0,00","0,00","0,00%","0,00%", --
melhor umidificador de ar,Termos de pesquisa sem classificação,qual o melhor umidificador,15,0,"0,00","0,00","0,00%","0,00%", --
melhor umidificador de ar,Termos de pesquisa sem classificação,qual o melhor umidificador de ambiente,5,0,"0,00","0,00","0,00%","0,00%", --
melhor umidificador de ar,Termos de pesquisa sem classificação,qual o melhor umidificador de ar,16,0,"0,00","0,00","0,00%","0,00%", --
melhor umidificador de ar,Termos de pesquisa sem classificação,qual o melhor umidificador de ar do mercado,1,0,"0,00","0,00","0,00%","0,00%", --
melhor umidificador de ar,Termos de pesquisa sem classificação,qual o melhor umidificador de ar para quarto,5,0,"0,00","0,00","0,00%","0,00%", --
melhor umidificador de ar,Termos de pesquisa sem classificação,qual o melhor umidificador do mercado,1,0,"0,00","0,00","0,00%","0,00%", --
melhor umidificador de ar,Termos de pesquisa sem classificação,qual o umidificador de ar mais silencioso,1,0,"0,00","0,00","0,00%","0,00%", --
melhor umidificador de ar,Termos de pesquisa sem classificação,qual umidificador de ar comprar,1,0,"0,00","0,00","0,00%","0,00%", --
melhor umidificador de ar,Termos de pesquisa sem classificação,qual umidificador de ar comprar veja as melhores opes top 5 umidificadores de ar,56,0,"0,00","0,00","0,00%","0,00%", --
melhor umidificador de ar,Termos de pesquisa sem classificação,qual é o melhor umidificador de ar,5,0,"0,00","0,00","0,00%","0,00%", --
melhor umidificador de ar,Termos de pesquisa sem classificação,umidificador bom,1,0,"0,00","0,00","0,00%","0,00%", --
melhor umidificador de ar,Termos de pesquisa sem classificação,umidificador de ambiente qual o melhor,3,0,"0,00","0,00","0,00%","0,00%", --
melhor umidificador de ar,Termos de pesquisa sem classificação,umidificador de ar bom,1,0,"0,00","0,00","0,00%","0,00%", --
melhor umidificador de ar,Termos de pesquisa sem classificação,umidificador de ar melhor,8,0,"0,00","0,00","0,00%","0,00%", --
melhor umidificador de ar,Termos de pesquisa sem classificação,umidificador de ar melhor marca,4,0,"0,00","0,00","0,00%","0,00%", --
melhor umidificador de ar,Termos de pesquisa sem classificação,umidificador de ar melhores,6,0,"0,00","0,00","0,00%","0,00%", --
melhor umidificador de ar,Termos de pesquisa sem classificação,umidificador de ar melhores marcas,1,0,"0,00","0,00","0,00%","0,00%", --
melhor umidificador de ar,Termos de pesquisa sem classificação,umidificador de ar o melhor,15,0,"0,00","0,00","0,00%","0,00%", --
melhor umidificador de ar,Termos de pesquisa sem classificação,umidificador de ar qual o melhor,8,0,"0,00","0,00","0,00%","0,00%", --
melhor umidificador de ar,Termos de pesquisa sem classificação,umidificador de ar qual é o melhor,2,0,"0,00","0,00","0,00%","0,00%", --
melhor umidificador de ar,Termos de pesquisa sem classificação,umidificador melhor,5,0,"0,00","0,00","0,00%","0,00%", --
melhor umidificador de ar,Termos de pesquisa sem classificação,umidificador melhor marca,2,0,"0,00","0,00","0,00%","0,00%", --
melhor umidificador de ar,Termos de pesquisa sem classificação,umidificador melhores,4,0,"0,00","0,00","0,00%","0,00%", --
melhor umidificador de ar,Termos de pesquisa sem classificação,umidificador melhores marcas,1,0,"0,00","0,00","0,00%","0,00%", --
melhor umidificador de ar,Termos de pesquisa sem classificação,umidificador os melhores,1,0,"0,00","0,00","0,00%","0,00%", --
melhor umidificador de ar,Termos de pesquisa sem classificação,umidificador qual melhor,1,0,"0,00","0,00","0,00%","0,00%", --
melhor umidificador de ar,Termos de pesquisa sem classificação,umidificador qual é o melhor,1,0,"0,00","0,00","0,00%","0,00%", --
melhor umidificador de ar,Termos de pesquisa sem classificação,umidificador top,2,0,"0,00","0,00","0,00%","0,00%", --
melhor umidificador de ar,Termos de pesquisa sem classificação,umidificadores de ar qual o melhor,1,0,"0,00","0,00","0,00%","0,00%", --
purificador de ar,Subcategoria: total, --,2.017,17,"7,00","7,00","0,84%","41,18%",100.000 - 1.000.000
purificador de ar,Termos de pesquisa sem classificação, --,0,0,"0,00","0,00","0,00%","0,00%", --
purificador de ar,Termos de pesquisa sem classificação,purificador de ar,1.915,16,"7,00","7,00","0,84%","43,75%", --
purificador de ar,Termos de pesquisa sem classificação,purificador ar,63,1,"0,00","0,00","1,59%","0,00%", --
purificador de ar,Termos de pesquisa sem classificação,air purificador,1,0,"0,00","0,00","0,00%","0,00%", --
purificador de ar,Termos de pesquisa sem classificação,purificador de air,1,0,"0,00","0,00","0,00%","0,00%", --
purificador de ar,Termos de pesquisa sem classificação,purificador de aire,1,0,"0,00","0,00","0,00%","0,00%", --
purificador de ar,Termos de pesquisa sem classificação,purificadores de aire,2,0,"0,00","0,00","0,00%","0,00%", --
purificador de ar,Termos de pesquisa sem classificação,purificadores de ar,34,0,"0,00","0,00","0,00%","0,00%", --
escova banho costas,Subcategoria: total, --,1,1,"0,00","0,00","100,00%","0,00%",10.000 - 100.000
escova banho costas,Termos de pesquisa sem classificação, --,0,0,"0,00","0,00","0,00%","0,00%", --
escova banho costas,Termos de pesquisa sem classificação,escova banho costas,1,1,"0,00","0,00","100,00%","0,00%", --
comprar umidificador de ar,Subcategoria: total, --,27,2,"0,00","0,00","7,41%","0,00%",1.000 - 10.000
comprar umidificador de ar,Termos de pesquisa sem classificação, --,0,0,"0,00","0,00","0,00%","0,00%", --
comprar umidificador de ar,Termos de pesquisa sem classificação,comprar umidificador de ar,12,2,"0,00","0,00","16,67%","0,00%", --
comprar umidificador de ar,Termos de pesquisa sem classificação,comprar umidificador,8,0,"0,00","0,00","0,00%","0,00%", --
comprar umidificador de ar,Termos de pesquisa sem classificação,comprar umidificador de ambiente,1,0,"0,00","0,00","0,00%","0,00%", --
comprar umidificador de ar,Termos de pesquisa sem classificação,onde comprar umidificador de ar,2,0,"0,00","0,00","0,00%","0,00%", --
comprar umidificador de ar,Termos de pesquisa sem classificação,umidificador comprar,2,0,"0,00","0,00","0,00%","0,00%", --
comprar umidificador de ar,Termos de pesquisa sem classificação,umidificador de ar comprar,1,0,"0,00","0,00","0,00%","0,00%", --
comprar umidificador de ar,Termos de pesquisa sem classificação,venda de umidificador de ar,1,0,"0,00","0,00","0,00%","0,00%", --
escova aspirador pet,Subcategoria: total, --,231,7,"0,00","0,00","3,03%","0,00%",1.000 - 10.000
escova aspirador pet,Termos de pesquisa sem classificação, --,0,0,"0,00","0,00","0,00%","0,00%", --
escova aspirador pet,Termos de pesquisa sem classificação,escova aspirador pet,123,4,"0,00","0,00","3,25%","0,00%", --
escova aspirador pet,Termos de pesquisa sem classificação,escova aspirador cachorro,39,2,"0,00","0,00","5,13%","0,00%", --
escova aspirador pet,Termos de pesquisa sem classificação,escova pet aspirador,56,1,"0,00","0,00","1,79%","0,00%", --
escova aspirador pet,Termos de pesquisa sem classificação,escova com aspirador para cachorro,13,0,"0,00","0,00","0,00%","0,00%", --
brasil aspirador hyla oficial foto,Subcategoria: total, --,527,37,"22,02","22,02","7,02%","59,51%",1.000 - 10.000
brasil aspirador hyla oficial foto,Termos de pesquisa sem classificação, --,0,0,"0,00","0,00","0,00%","0,00%", --
brasil aspirador hyla oficial foto,Termos de pesquisa sem classificação,hyla do brasil aspirador hyla oficial fotos,74,6,"1,00","1,00","8,11%","16,67%", --
brasil aspirador hyla oficial foto,Termos de pesquisa sem classificação,hyla internacional,8,1,"1,02","1,02","12,50%","101,78%", --
brasil aspirador hyla oficial foto,Termos de pesquisa sem classificação,hyla como usar,5,1,"0,00","0,00","20,00%","0,00%", --
brasil aspirador hyla oficial foto,Termos de pesquisa sem classificação,hyla es,1,0,"0,00","0,00","0,00%","0,00%", --
brasil aspirador hyla oficial foto,Termos de pesquisa sem classificação,hyla funciona,4,0,"0,00","0,00","0,00%","0,00%", --
brasil aspirador hyla oficial foto,Termos de pesquisa sem classificação,hyla modelos,7,0,"0,00","0,00","0,00%","0,00%", --
brasil aspirador hyla oficial foto,Termos de pesquisa sem classificação,hyla sp,10,0,"0,00","0,00","0,00%","0,00%", --
brasil aspirador hyla oficial foto,Termos de pesquisa sem classificação,la hyla,4,0,"0,00","0,00","0,00%","0,00%", --
brasil aspirador hyla oficial foto,Termos de pesquisa sem classificação,o que é hyla,9,0,"0,00","0,00","0,00%","0,00%", --
brasil aspirador hyla oficial foto,Termos de pesquisa sem classificação,perereca hyla,4,0,"0,00","0,00","0,00%","0,00%", --
mini extratora wap,Subcategoria: total, --,132,2,"1,00","1,00","1,52%","50,00%",100.000 - 1.000.000
mini extratora wap,Termos de pesquisa sem classificação, --,0,0,"0,00","0,00","0,00%","0,00%", --
mini extratora wap,Termos de pesquisa sem classificação,mini extratora wap,1,1,"1,00","1,00","100,00%","100,00%", --
mini extratora wap,Termos de pesquisa sem classificação,extratora wap,64,1,"0,00","0,00","1,56%","0,00%", --
mini extratora wap,Termos de pesquisa sem classificação,aspirador limpa sofa wap,1,0,"0,00","0,00","0,00%","0,00%", --
mini extratora wap,Termos de pesquisa sem classificação,extratora de sujeira wap,6,0,"0,00","0,00","0,00%","0,00%", --
mini extratora wap,Termos de pesquisa sem classificação,extratora e higienizadora vertical wap carpet cleaner pro 30,2,0,"0,00","0,00","0,00%","0,00%", --
mini extratora wap,Termos de pesquisa sem classificação,extratora polishop wap,1,0,"0,00","0,00","0,00%","0,00%", --
mini extratora wap,Termos de pesquisa sem classificação,extratora portátil wap,1,0,"0,00","0,00","0,00%","0,00%", --
mini extratora wap,Termos de pesquisa sem classificação,extratora profissional wap,1,0,"0,00","0,00","0,00%","0,00%", --
mini extratora wap,Termos de pesquisa sem classificação,extratora sem fio wap,2,0,"0,00","0,00","0,00%","0,00%", --
mini extratora wap,Termos de pesquisa sem classificação,extratora wap 1600w portátil,1,0,"0,00","0,00","0,00%","0,00%", --
mini extratora wap,Termos de pesquisa sem classificação,extratora wap portátil,1,0,"0,00","0,00","0,00%","0,00%", --
mini extratora wap,Termos de pesquisa sem classificação,extratora wap sem fio,1,0,"0,00","0,00","0,00%","0,00%", --
