Performance dos anúncios
3 de março de 2026 - 28 de julho de 2026
Dia,Status do anúncio,Tipo de anúncio,URL final,Título 1,Posição do título 1,Título 2,Posição do título 2,Título 3,Posição do título 3,Título 4,Posição do título 4,Título 5,Posição do título 5,Título 6,Posição do título 6,Título 7,Posição do título 7,Título 8,Posição do título 8,Título 9,Posição do título 9,Título 10,Posição do título 10,Título 11,Posição do título 11,Título 12,Posição do título 12,Título 13,Posição do título 13,Título 14,Posição do título 14,Título 15,Posição do título 15,Descrição 1,Posição da descrição 1,Descrição 2,Posição da descrição 2,Descrição 3,Posição da descrição 3,Descrição 4,Posição da descrição 4,Caminho 1,Caminho 2,URL final para dispositivos móveis,Modelo de rastreamento,Sufixo do URL final,Parâmetro personalizado,Campanha,Grupo de anúncios,Tipo de campanha,Subtipo da campanha,URL final do anúncio,URL final para dispositivos móveis do anúncio,Cliques,Impr.,CTR,Código da moeda,CPC méd.,Custo,Conversões,Conv. de visualização,Custo / conv.,Taxa de conv.
2026-06-19,Ativado,Anúncio responsivo de pesquisa,http://www.mercadolaser.com.br,Mercado Laser,1,Tubos todas as potências,2,"Fontes, Chillers, Lentes", --,Todas as peças para laser, --,Máquinas e Peças Laser, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,"Tubos laser, Chiller, fonte laser, lente co2, lente fiber, lente uv, tudo para sua maquina",1,"Não compre sem antes nos consultar, condições especiais de pagamento.",2,"Envio imediato para todo o Brasil, tudo a pronta entrega.", --, --, --, --, --,, --, --,,PEÇAS,Grupo de anúncios 1,Pesquisa,Todos os recursos,http://www.mercadolaser.com.br,,1,1,"100,00%",BRL,"0,02","0,02","0,00",0,0,"0,00%"
2026-07-06,Ativado,Anúncio responsivo de pesquisa,http://www.mercadolaser.com.br,Mercado Laser,1,Tubos todas as potências,2,"Fontes, Chillers, Lentes", --,Todas as peças para laser, --,Máquinas e Peças Laser, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,"Tubos laser, Chiller, fonte laser, lente co2, lente fiber, lente uv, tudo para sua maquina",1,"Não compre sem antes nos consultar, condições especiais de pagamento.",2,"Envio imediato para todo o Brasil, tudo a pronta entrega.", --, --, --, --, --,, --, --,,PEÇAS,Grupo de anúncios 1,Pesquisa,Todos os recursos,http://www.mercadolaser.com.br,,1,3,"33,33%",BRL,"0,04","0,04","0,00",0,0,"0,00%"
2026-07-20,Ativado,Anúncio responsivo de pesquisa,http://www.mercadolaser.com.br,Mercado Laser,1,Tubos todas as potências,2,"Fontes, Chillers, Lentes", --,Todas as peças para laser, --,Máquinas e Peças Laser, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,"Tubos laser, Chiller, fonte laser, lente co2, lente fiber, lente uv, tudo para sua maquina",1,"Não compre sem antes nos consultar, condições especiais de pagamento.",2,"Envio imediato para todo o Brasil, tudo a pronta entrega.", --, --, --, --, --,, --, --,,PEÇAS,Grupo de anúncios 1,Pesquisa,Todos os recursos,http://www.mercadolaser.com.br,,1,6,"16,67%",BRL,"0,02","0,02","0,00",0,0,"0,00%"
2026-03-15,Ativado,Anúncio responsivo de pesquisa,https://www.mercadolaser.com.br/,Melhores Ofertas,1,Mercado Laser,2,"Máquinas laser 100, 130 e 150w",3,Fiber Laser e corte laser, --,Máquinas E Equipamentos, --,Maquina de corte acrilico, --,Reconhecimento de Câmera, --,Máquina Laser 1310, --,Máquina Laser com Câmera, --,Máquina Laser CCD, --,Máquinas de Corte a Laser, --,Máquina corte tecido, --,Máquinas de todas as potências, --,Máquinas de corte e gravação, --,Todas as peças para laser, --,"Máquinas laser todas as potencias e tamanhos, a pronta entrega com 1 ano de garantia.", --,"Suporte Especializado, maquinas com reconhecimento por camera e com esteira",2,"Não compre sem falar conosco, condições especiais para pagamento a vista", --,"Loja Oficial, Peças e Máquinas a Pronta Entrega", --, --, --,, --, --,,MAQUINAS,Grupo de anúncios 1,Pesquisa,Todos os recursos,https://www.mercadolaser.com.br/,,1,7,"14,29%",BRL,"1,08","1,08","0,00",0,0,"0,00%"
2026-03-28,Ativado,Anúncio responsivo de pesquisa,https://www.mercadolaser.com.br/,Melhores Ofertas,1,Mercado Laser,2,"Máquinas laser 100, 130 e 150w",3,Fiber Laser e corte laser, --,Máquinas E Equipamentos, --,Maquina de corte acrilico, --,Reconhecimento de Câmera, --,Máquina Laser 1310, --,Máquina Laser com Câmera, --,Máquina Laser CCD, --,Máquinas de Corte a Laser, --,Máquina corte tecido, --,Máquinas de todas as potências, --,Máquinas de corte e gravação, --,Todas as peças para laser, --,"Máquinas laser todas as potencias e tamanhos, a pronta entrega com 1 ano de garantia.", --,"Suporte Especializado, maquinas com reconhecimento por camera e com esteira",2,"Não compre sem falar conosco, condições especiais para pagamento a vista", --,"Loja Oficial, Peças e Máquinas a Pronta Entrega", --, --, --,, --, --,,MAQUINAS,Grupo de anúncios 1,Pesquisa,Todos os recursos,https://www.mercadolaser.com.br/,,1,1,"100,00%",BRL,"0,01","0,01","0,00",0,0,"0,00%"
2026-03-30,Ativado,Anúncio responsivo de pesquisa,https://www.mercadolaser.com.br/,Melhores Ofertas,1,Mercado Laser,2,"Máquinas laser 100, 130 e 150w",3,Fiber Laser e corte laser, --,Máquinas E Equipamentos, --,Maquina de corte acrilico, --,Reconhecimento de Câmera, --,Máquina Laser 1310, --,Máquina Laser com Câmera, --,Máquina Laser CCD, --,Máquinas de Corte a Laser, --,Máquina corte tecido, --,Máquinas de todas as potências, --,Máquinas de corte e gravação, --,Todas as peças para laser, --,"Máquinas laser todas as potencias e tamanhos, a pronta entrega com 1 ano de garantia.", --,"Suporte Especializado, maquinas com reconhecimento por camera e com esteira",2,"Não compre sem falar conosco, condições especiais para pagamento a vista", --,"Loja Oficial, Peças e Máquinas a Pronta Entrega", --, --, --,, --, --,,MAQUINAS,Grupo de anúncios 1,Pesquisa,Todos os recursos,https://www.mercadolaser.com.br/,,1,5,"20,00%",BRL,"0,00","0,00","0,00",0,0,"0,00%"
2026-04-23,Ativado,Anúncio responsivo de pesquisa,https://www.mercadolaser.com.br/,Melhores Ofertas,1,Mercado Laser,2,"Máquinas laser 100, 130 e 150w",3,Fiber Laser e corte laser, --,Máquinas E Equipamentos, --,Maquina de corte acrilico, --,Reconhecimento de Câmera, --,Máquina Laser 1310, --,Máquina Laser com Câmera, --,Máquina Laser CCD, --,Máquinas de Corte a Laser, --,Máquina corte tecido, --,Máquinas de todas as potências, --,Máquinas de corte e gravação, --,Todas as peças para laser, --,"Máquinas laser todas as potencias e tamanhos, a pronta entrega com 1 ano de garantia.", --,"Suporte Especializado, maquinas com reconhecimento por camera e com esteira",2,"Não compre sem falar conosco, condições especiais para pagamento a vista", --,"Loja Oficial, Peças e Máquinas a Pronta Entrega", --, --, --,, --, --,,MAQUINAS,Grupo de anúncios 1,Pesquisa,Todos os recursos,https://www.mercadolaser.com.br/,,1,41,"2,44%",BRL,"0,17","0,17","0,00",0,0,"0,00%"
2026-05-24,Ativado,Anúncio responsivo de pesquisa,https://www.mercadolaser.com.br/,Melhores Ofertas,1,Mercado Laser,2,"Máquinas laser 100, 130 e 150w",3,Fiber Laser e corte laser, --,Máquinas E Equipamentos, --,Maquina de corte acrilico, --,Reconhecimento de Câmera, --,Máquina Laser 1310, --,Máquina Laser com Câmera, --,Máquina Laser CCD, --,Máquinas de Corte a Laser, --,Máquina corte tecido, --,Máquinas de todas as potências, --,Máquinas de corte e gravação, --,Todas as peças para laser, --,"Máquinas laser todas as potencias e tamanhos, a pronta entrega com 1 ano de garantia.", --,"Suporte Especializado, maquinas com reconhecimento por camera e com esteira",2,"Não compre sem falar conosco, condições especiais para pagamento a vista", --,"Loja Oficial, Peças e Máquinas a Pronta Entrega", --, --, --,, --, --,,MAQUINAS,Grupo de anúncios 1,Pesquisa,Todos os recursos,https://www.mercadolaser.com.br/,,1,8,"12,50%",BRL,"0,05","0,05","0,00",0,0,"0,00%"
2026-05-26,Ativado,Anúncio responsivo de pesquisa,https://www.mercadolaser.com.br/,Melhores Ofertas,1,Mercado Laser,2,"Máquinas laser 100, 130 e 150w",3,Fiber Laser e corte laser, --,Máquinas E Equipamentos, --,Maquina de corte acrilico, --,Reconhecimento de Câmera, --,Máquina Laser 1310, --,Máquina Laser com Câmera, --,Máquina Laser CCD, --,Máquinas de Corte a Laser, --,Máquina corte tecido, --,Máquinas de todas as potências, --,Máquinas de corte e gravação, --,Todas as peças para laser, --,"Máquinas laser todas as potencias e tamanhos, a pronta entrega com 1 ano de garantia.", --,"Suporte Especializado, maquinas com reconhecimento por camera e com esteira",2,"Não compre sem falar conosco, condições especiais para pagamento a vista", --,"Loja Oficial, Peças e Máquinas a Pronta Entrega", --, --, --,, --, --,,MAQUINAS,Grupo de anúncios 1,Pesquisa,Todos os recursos,https://www.mercadolaser.com.br/,,1,14,"7,14%",BRL,"0,33","0,33","0,00",0,0,"0,00%"
2026-05-28,Ativado,Anúncio responsivo de pesquisa,https://www.mercadolaser.com.br/,Melhores Ofertas,1,Mercado Laser,2,"Máquinas laser 100, 130 e 150w",3,Fiber Laser e corte laser, --,Máquinas E Equipamentos, --,Maquina de corte acrilico, --,Reconhecimento de Câmera, --,Máquina Laser 1310, --,Máquina Laser com Câmera, --,Máquina Laser CCD, --,Máquinas de Corte a Laser, --,Máquina corte tecido, --,Máquinas de todas as potências, --,Máquinas de corte e gravação, --,Todas as peças para laser, --,"Máquinas laser todas as potencias e tamanhos, a pronta entrega com 1 ano de garantia.", --,"Suporte Especializado, maquinas com reconhecimento por camera e com esteira",2,"Não compre sem falar conosco, condições especiais para pagamento a vista", --,"Loja Oficial, Peças e Máquinas a Pronta Entrega", --, --, --,, --, --,,MAQUINAS,Grupo de anúncios 1,Pesquisa,Todos os recursos,https://www.mercadolaser.com.br/,,1,2,"50,00%",BRL,"0,00","0,00","0,00",0,0,"0,00%"
2026-05-30,Ativado,Anúncio responsivo de pesquisa,https://www.mercadolaser.com.br/,Melhores Ofertas,1,Mercado Laser,2,"Máquinas laser 100, 130 e 150w",3,Fiber Laser e corte laser, --,Máquinas E Equipamentos, --,Maquina de corte acrilico, --,Reconhecimento de Câmera, --,Máquina Laser 1310, --,Máquina Laser com Câmera, --,Máquina Laser CCD, --,Máquinas de Corte a Laser, --,Máquina corte tecido, --,Máquinas de todas as potências, --,Máquinas de corte e gravação, --,Todas as peças para laser, --,"Máquinas laser todas as potencias e tamanhos, a pronta entrega com 1 ano de garantia.", --,"Suporte Especializado, maquinas com reconhecimento por camera e com esteira",2,"Não compre sem falar conosco, condições especiais para pagamento a vista", --,"Loja Oficial, Peças e Máquinas a Pronta Entrega", --, --, --,, --, --,,MAQUINAS,Grupo de anúncios 1,Pesquisa,Todos os recursos,https://www.mercadolaser.com.br/,,1,1,"100,00%",BRL,"0,01","0,01","0,00",0,0,"0,00%"
2026-06-07,Ativado,Anúncio responsivo de pesquisa,https://www.mercadolaser.com.br/,Melhores Ofertas,1,Mercado Laser,2,"Máquinas laser 100, 130 e 150w",3,Fiber Laser e corte laser, --,Máquinas E Equipamentos, --,Maquina de corte acrilico, --,Reconhecimento de Câmera, --,Máquina Laser 1310, --,Máquina Laser com Câmera, --,Máquina Laser CCD, --,Máquinas de Corte a Laser, --,Máquina corte tecido, --,Máquinas de todas as potências, --,Máquinas de corte e gravação, --,Todas as peças para laser, --,"Máquinas laser todas as potencias e tamanhos, a pronta entrega com 1 ano de garantia.", --,"Suporte Especializado, maquinas com reconhecimento por camera e com esteira",2,"Não compre sem falar conosco, condições especiais para pagamento a vista", --,"Loja Oficial, Peças e Máquinas a Pronta Entrega", --, --, --,, --, --,,MAQUINAS,Grupo de anúncios 1,Pesquisa,Todos os recursos,https://www.mercadolaser.com.br/,,1,61,"1,64%",BRL,"0,99","0,99","0,00",0,0,"0,00%"
2026-06-10,Ativado,Anúncio responsivo de pesquisa,https://www.mercadolaser.com.br/,Melhores Ofertas,1,Mercado Laser,2,"Máquinas laser 100, 130 e 150w",3,Fiber Laser e corte laser, --,Máquinas E Equipamentos, --,Maquina de corte acrilico, --,Reconhecimento de Câmera, --,Máquina Laser 1310, --,Máquina Laser com Câmera, --,Máquina Laser CCD, --,Máquinas de Corte a Laser, --,Máquina corte tecido, --,Máquinas de todas as potências, --,Máquinas de corte e gravação, --,Todas as peças para laser, --,"Máquinas laser todas as potencias e tamanhos, a pronta entrega com 1 ano de garantia.", --,"Suporte Especializado, maquinas com reconhecimento por camera e com esteira",2,"Não compre sem falar conosco, condições especiais para pagamento a vista", --,"Loja Oficial, Peças e Máquinas a Pronta Entrega", --, --, --,, --, --,,MAQUINAS,Grupo de anúncios 1,Pesquisa,Todos os recursos,https://www.mercadolaser.com.br/,,1,6,"16,67%",BRL,"0,73","0,73","0,00",0,0,"0,00%"
2026-06-12,Ativado,Anúncio responsivo de pesquisa,https://www.mercadolaser.com.br/,Melhores Ofertas,1,Mercado Laser,2,"Máquinas laser 100, 130 e 150w",3,Fiber Laser e corte laser, --,Máquinas E Equipamentos, --,Maquina de corte acrilico, --,Reconhecimento de Câmera, --,Máquina Laser 1310, --,Máquina Laser com Câmera, --,Máquina Laser CCD, --,Máquinas de Corte a Laser, --,Máquina corte tecido, --,Máquinas de todas as potências, --,Máquinas de corte e gravação, --,Todas as peças para laser, --,"Máquinas laser todas as potencias e tamanhos, a pronta entrega com 1 ano de garantia.", --,"Suporte Especializado, maquinas com reconhecimento por camera e com esteira",2,"Não compre sem falar conosco, condições especiais para pagamento a vista", --,"Loja Oficial, Peças e Máquinas a Pronta Entrega", --, --, --,, --, --,,MAQUINAS,Grupo de anúncios 1,Pesquisa,Todos os recursos,https://www.mercadolaser.com.br/,,1,7,"14,29%",BRL,"0,81","0,81","0,00",0,0,"0,00%"
2026-07-04,Ativado,Anúncio responsivo de pesquisa,https://www.mercadolaser.com.br/,Melhores Ofertas,1,Mercado Laser,2,"Máquinas laser 100, 130 e 150w",3,Fiber Laser e corte laser, --,Máquinas E Equipamentos, --,Máquina a Laser Profissional, --,Distribuidor de Máquina Laser, --,Máquina de Corte Laser CNC, --,Máquina Laser com Câmera, --,Máquina Laser CCD, --,Máquinas de Corte a Laser, --,Comprar Máquina a Laser, --,Máquinas de todas as potências, --,Máquinas de corte e gravação, --,Todas as peças para laser, --,"Máquinas laser todas as potencias e tamanhos, a pronta entrega com 1 ano de garantia.", --,"Suporte Especializado, maquinas com reconhecimento por camera e com esteira",2,"Não compre sem falar conosco, condições especiais para pagamento a vista", --,"Loja Oficial, Peças e Máquinas a Pronta Entrega", --, --, --,, --, --,,01 [V4] SEACH_MAQUINA,Máquina de corte a laser,Pesquisa,Todos os recursos,https://www.mercadolaser.com.br/,,1,44,"2,27%",BRL,"0,82","0,82","0,00",0,0,"0,00%"
2026-03-30,Ativado,Anúncio responsivo de pesquisa,http://www.mercadolaser.com.br,Mercado Laser,1,Tubos todas as potências,2,"Fontes, Chillers, Lentes", --,Todas as peças para laser, --,Máquinas e Peças Laser, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,"Tubos laser, Chiller, fonte laser, lente co2, lente fiber, lente uv, tudo para sua maquina",1,"Não compre sem antes nos consultar, condições especiais de pagamento.",2,"Envio imediato para todo o Brasil, tudo a pronta entrega.", --, --, --, --, --,, --, --,,PEÇAS,Grupo de anúncios 1,Pesquisa,Todos os recursos,http://www.mercadolaser.com.br,,0,1,"0,00%",BRL,0,"0,00","0,00",0,0,0
2026-05-28,Ativado,Anúncio responsivo de pesquisa,http://www.mercadolaser.com.br,Mercado Laser,1,Tubos todas as potências,2,"Fontes, Chillers, Lentes", --,Todas as peças para laser, --,Máquinas e Peças Laser, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,"Tubos laser, Chiller, fonte laser, lente co2, lente fiber, lente uv, tudo para sua maquina",1,"Não compre sem antes nos consultar, condições especiais de pagamento.",2,"Envio imediato para todo o Brasil, tudo a pronta entrega.", --, --, --, --, --,, --, --,,PEÇAS,Grupo de anúncios 1,Pesquisa,Todos os recursos,http://www.mercadolaser.com.br,,0,1,"0,00%",BRL,0,"0,00","0,00",0,0,0
2026-03-29,Ativado,Anúncio responsivo de pesquisa,https://www.mercadolaser.com.br/,Melhores Ofertas,1,Mercado Laser,2,"Máquinas laser 100, 130 e 150w",3,Fiber Laser e corte laser, --,Máquinas E Equipamentos, --,Maquina de corte acrilico, --,Reconhecimento de Câmera, --,Máquina Laser 1310, --,Máquina Laser com Câmera, --,Máquina Laser CCD, --,Máquinas de Corte a Laser, --,Máquina corte tecido, --,Máquinas de todas as potências, --,Máquinas de corte e gravação, --,Todas as peças para laser, --,"Máquinas laser todas as potencias e tamanhos, a pronta entrega com 1 ano de garantia.", --,"Suporte Especializado, maquinas com reconhecimento por camera e com esteira",2,"Não compre sem falar conosco, condições especiais para pagamento a vista", --,"Loja Oficial, Peças e Máquinas a Pronta Entrega", --, --, --,, --, --,,MAQUINAS,Grupo de anúncios 1,Pesquisa,Todos os recursos,https://www.mercadolaser.com.br/,,0,1,"0,00%",BRL,0,"0,00","0,00",0,0,0
2026-04-15,Ativado,Anúncio responsivo de pesquisa,https://www.mercadolaser.com.br/,Melhores Ofertas,1,Mercado Laser,2,"Máquinas laser 100, 130 e 150w",3,Fiber Laser e corte laser, --,Máquinas E Equipamentos, --,Maquina de corte acrilico, --,Reconhecimento de Câmera, --,Máquina Laser 1310, --,Máquina Laser com Câmera, --,Máquina Laser CCD, --,Máquinas de Corte a Laser, --,Máquina corte tecido, --,Máquinas de todas as potências, --,Máquinas de corte e gravação, --,Todas as peças para laser, --,"Máquinas laser todas as potencias e tamanhos, a pronta entrega com 1 ano de garantia.", --,"Suporte Especializado, maquinas com reconhecimento por camera e com esteira",2,"Não compre sem falar conosco, condições especiais para pagamento a vista", --,"Loja Oficial, Peças e Máquinas a Pronta Entrega", --, --, --,, --, --,,MAQUINAS,Grupo de anúncios 1,Pesquisa,Todos os recursos,https://www.mercadolaser.com.br/,,0,11,"0,00%",BRL,0,"0,00","0,00",0,0,0
2026-05-17,Ativado,Anúncio responsivo de pesquisa,https://www.mercadolaser.com.br/,Melhores Ofertas,1,Mercado Laser,2,"Máquinas laser 100, 130 e 150w",3,Fiber Laser e corte laser, --,Máquinas E Equipamentos, --,Maquina de corte acrilico, --,Reconhecimento de Câmera, --,Máquina Laser 1310, --,Máquina Laser com Câmera, --,Máquina Laser CCD, --,Máquinas de Corte a Laser, --,Máquina corte tecido, --,Máquinas de todas as potências, --,Máquinas de corte e gravação, --,Todas as peças para laser, --,"Máquinas laser todas as potencias e tamanhos, a pronta entrega com 1 ano de garantia.", --,"Suporte Especializado, maquinas com reconhecimento por camera e com esteira",2,"Não compre sem falar conosco, condições especiais para pagamento a vista", --,"Loja Oficial, Peças e Máquinas a Pronta Entrega", --, --, --,, --, --,,MAQUINAS,Grupo de anúncios 1,Pesquisa,Todos os recursos,https://www.mercadolaser.com.br/,,0,1,"0,00%",BRL,0,"0,00","0,00",0,0,0
2026-06-06,Ativado,Anúncio responsivo de pesquisa,https://www.mercadolaser.com.br/,Melhores Ofertas,1,Mercado Laser,2,"Máquinas laser 100, 130 e 150w",3,Fiber Laser e corte laser, --,Máquinas E Equipamentos, --,Maquina de corte acrilico, --,Reconhecimento de Câmera, --,Máquina Laser 1310, --,Máquina Laser com Câmera, --,Máquina Laser CCD, --,Máquinas de Corte a Laser, --,Máquina corte tecido, --,Máquinas de todas as potências, --,Máquinas de corte e gravação, --,Todas as peças para laser, --,"Máquinas laser todas as potencias e tamanhos, a pronta entrega com 1 ano de garantia.", --,"Suporte Especializado, maquinas com reconhecimento por camera e com esteira",2,"Não compre sem falar conosco, condições especiais para pagamento a vista", --,"Loja Oficial, Peças e Máquinas a Pronta Entrega", --, --, --,, --, --,,MAQUINAS,Grupo de anúncios 1,Pesquisa,Todos os recursos,https://www.mercadolaser.com.br/,,0,26,"0,00%",BRL,0,"0,00","0,00",0,0,0
